0.20277E+01	0.00000E+00	0.24300E+02	0.10000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20279E+01	0.00000E+00	0.24300E+02	0.10000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20326E+01	0.00000E+00	0.24400E+02	0.41819E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20338E+01	0.00000E+00	0.23400E+02	0.90000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20407E+01	0.00000E+00	0.24300E+02	0.21800E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20432E+01	0.00000E+00	0.23200E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20591E+01	0.00000E+00	0.24400E+02	0.40000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20613E+01	0.00000E+00	0.25500E+02	0.22900E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20697E+01	0.00000E+00	0.26150E+02	0.23500E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20705E+01	0.00000E+00	0.24000E+02	0.10000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20713E+01	0.00000E+00	0.26900E+02	0.10683E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20714E+01	0.00000E+00	0.26500E+02	0.14000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20720E+01	0.00000E+00	0.24000E+02	0.10000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20723E+01	0.00000E+00	0.26900E+02	0.70000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20818E+01	0.00000E+00	0.28000E+02	0.42379E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20836E+01	0.00000E+00	0.23800E+02	0.12000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20848E+01	0.00000E+00	0.27600E+02	0.23400E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20850E+01	0.00000E+00	0.27000E+02	0.57585E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.20939E+01	0.00000E+00	0.28000E+02	0.20000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21067E+01	0.00000E+00	0.27600E+02	0.91956E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21118E+01	0.00000E+00	0.29900E+02	0.98215E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21128E+01	0.00000E+00	0.30750E+02	0.26100E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21178E+01	0.00000E+00	0.31450E+02	0.26700E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21189E+01	0.00000E+00	0.32900E+02	0.52637E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21189E+01	0.00000E+00	0.34029E+02	0.19830E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21243E+01	0.00000E+00	0.30000E+02	0.70000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21273E+01	0.00000E+00	0.29800E+02	0.13000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21294E+01	0.00000E+00	0.32100E+02	0.10851E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21362E+01	0.00000E+00	0.34300E+02	0.32600E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21472E+01	0.00000E+00	0.35600E+02	0.11792E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21514E+01	0.00000E+00	0.36000E+02	0.78000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21544E+01	0.00000E+00	0.39000E+02	0.53668E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21623E+01	0.00000E+00	0.37700E+02	0.14000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21644E+01	0.00000E+00	0.38600E+02	0.12613E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21731E+01	0.00000E+00	0.39800E+02	0.13363E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21774E+01	0.00000E+00	0.41800E+02	0.11000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21800E+01	0.00000E+00	0.43234E+02	0.17202E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21804E+01	0.00000E+00	0.41000E+02	0.20000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21807E+01	0.00000E+00	0.36600E+02	0.12065E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21818E+01	0.00000E+00	0.41400E+02	0.60000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21919E+01	0.00000E+00	0.43000E+02	0.63736E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22159E+01	0.00000E+00	0.44400E+02	0.28000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22217E+01	0.00000E+00	0.46487E+02	0.14884E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22259E+01	0.00000E+00	0.46200E+02	0.10506E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22273E+01	0.00000E+00	0.46000E+02	0.64257E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22411E+01	0.00000E+00	0.47000E+02	0.96104E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22536E+01	0.00000E+00	0.47800E+02	0.16000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22620E+01	0.00000E+00	0.47600E+02	0.16000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22650E+01	0.00000E+00	0.47400E+02	0.64511E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22702E+01	0.00000E+00	0.47940E+02	0.47950E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22867E+01	0.00000E+00	0.46100E+02	0.50000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22894E+01	0.00000E+00	0.47500E+02	0.13939E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22919E+01	0.00000E+00	0.47476E+02	0.15378E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22993E+01	0.00000E+00	0.49000E+02	0.50000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23106E+01	0.00000E+00	0.47553E+02	0.15400E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23202E+01	0.00000E+00	0.48000E+02	0.64622E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23233E+01	0.00000E+00	0.48000E+02	0.98061E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23233E+01	0.00000E+00	0.47400E+02	0.30000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23353E+01	0.00000E+00	0.46200E+02	0.12354E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23530E+01	0.00000E+00	0.47490E+02	0.14971E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23534E+01	0.00000E+00	0.48300E+02	0.16000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23548E+01	0.00000E+00	0.47000E+02	0.64438E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23805E+01	0.00000E+00	0.47455E+02	0.14815E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23903E+01	0.00000E+00	0.47400E+02	0.64511E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23917E+01	0.00000E+00	0.46800E+02	0.17766E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24093E+01	0.00000E+00	0.47357E+02	0.14933E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24135E+01	0.00000E+00	0.47409E+02	0.14802E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24268E+01	0.00000E+00	0.47000E+02	0.64438E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24319E+01	0.00000E+00	0.47500E+02	0.16000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24396E+01	0.00000E+00	0.49400E+02	0.16000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24477E+01	0.00000E+00	0.45300E+02	0.14406E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24578E+01	0.00000E+00	0.47224E+02	0.14749E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25039E+01	0.00000E+00	0.46985E+02	0.14827E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25135E+01	0.00000E+00	0.47200E+02	0.26000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25273E+01	0.00000E+00	0.46669E+02	0.14589E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25748E+01	0.00000E+00	0.46130E+02	0.14434E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25853E+01	0.00000E+00	0.45827E+02	0.14346E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25921E+01	0.00000E+00	0.45100E+02	0.12258E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.26332E+01	0.00000E+00	0.45533E+02	0.14262E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.26625E+01	0.00000E+00	0.45331E+02	0.14204E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.26705E+01	0.00000E+00	0.45174E+02	0.14159E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.26971E+01	0.00000E+00	0.41400E+02	0.32000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27085E+01	0.00000E+00	0.45008E+02	0.14111E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27210E+01	0.00000E+00	0.44928E+02	0.14088E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27317E+01	0.00000E+00	0.45540E+02	0.45551E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27539E+01	0.00000E+00	0.44651E+02	0.14009E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27578E+01	0.00000E+00	0.44500E+02	0.10018E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27656E+01	0.00000E+00	0.44466E+02	0.13956E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.27850E+01	0.00000E+00	0.44401E+02	0.13937E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28030E+01	0.00000E+00	0.44188E+02	0.13876E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28097E+01	0.00000E+00	0.44156E+02	0.13867E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28132E+01	0.00000E+00	0.44114E+02	0.13855E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28539E+01	0.00000E+00	0.47100E+02	0.90000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28561E+01	0.00000E+00	0.43610E+02	0.13710E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28643E+01	0.00000E+00	0.43669E+02	0.13727E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.28983E+01	0.00000E+00	0.41600E+02	0.40000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.29084E+01	0.00000E+00	0.43138E+02	0.13575E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.29401E+01	0.00000E+00	0.42978E+02	0.13414E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.29505E+01	0.00000E+00	0.43200E+02	0.96509E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.29782E+01	0.00000E+00	0.42100E+02	0.12000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.29967E+01	0.00000E+00	0.42680E+02	0.13444E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.30500E+01	0.00000E+00	0.42316E+02	0.13340E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.30774E+01	0.00000E+00	0.41600E+02	0.10376E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.30774E+01	0.00000E+00	0.43000E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.30884E+01	0.00000E+00	0.42136E+02	0.13289E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.31217E+01	0.00000E+00	0.39700E+02	0.40000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.31363E+01	0.00000E+00	0.42200E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.31552E+01	0.00000E+00	0.41765E+02	0.13183E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.32257E+01	0.00000E+00	0.42100E+02	0.70000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.32376E+01	0.00000E+00	0.41457E+02	0.13095E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.33026E+01	0.00000E+00	0.41377E+02	0.12953E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.33533E+01	0.00000E+00	0.41165E+02	0.13012E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.34227E+01	0.00000E+00	0.41171E+02	0.12759E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.35025E+01	0.00000E+00	0.41600E+02	0.14000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.35041E+01	0.00000E+00	0.40878E+02	0.12931E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.35820E+01	0.00000E+00	0.40848E+02	0.12922E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.35836E+01	0.00000E+00	0.41600E+02	0.60000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.36183E+01	0.00000E+00	0.38300E+02	0.42000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.36272E+01	0.00000E+00	0.40600E+02	0.72446E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.38748E+01	0.00000E+00	0.40600E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.40510E+01	0.00000E+00	0.41600E+02	0.11000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.40704E+01	0.00000E+00	0.40075E+02	0.13099E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.40739E+01	0.00000E+00	0.40000E+02	0.60000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.41080E+01	0.00000E+00	0.40000E+02	0.72111E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.41307E+01	0.00000E+00	0.40100E+02	0.20000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.45191E+01	0.00000E+00	0.39400E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.45397E+01	0.00000E+00	0.39900E+02	0.72056E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.45397E+01	0.00000E+00	0.40200E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.45397E+01	0.00000E+00	0.39600E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.45417E+01	0.00000E+00	0.41100E+02	0.17000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.45622E+01	0.00000E+00	0.40000E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.49344E+01	0.00000E+00	0.39600E+02	0.10000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.49344E+01	0.00000E+00	0.39400E+02	0.71780E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.50096E+01	0.00000E+00	0.39000E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.53001E+01	0.00000E+00	0.39100E+02	0.71616E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.54739E+01	0.00000E+00	0.39290E+02	0.19774E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.56091E+01	0.00000E+00	0.38700E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.56424E+01	0.00000E+00	0.38700E+02	0.71398E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.59179E+01	0.00000E+00	0.39700E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.59653E+01	0.00000E+00	0.38700E+02	0.71398E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.61707E+01	0.00000E+00	0.38900E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.61813E+01	0.00000E+00	0.39700E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.62416E+01	0.00000E+00	0.38600E+02	0.60000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.62716E+01	0.00000E+00	0.38400E+02	0.71236E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.62716E+01	0.00000E+00	0.38850E+02	0.18996E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.62716E+01	0.00000E+00	0.39060E+02	0.19700E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.64774E+01	0.00000E+00	0.39400E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.65637E+01	0.00000E+00	0.38300E+02	0.71182E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.67050E+01	0.00000E+00	0.39390E+02	0.44858E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.67745E+01	0.00000E+00	0.39700E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.68434E+01	0.00000E+00	0.38900E+02	0.10000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.68707E+01	0.00000E+00	0.38700E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.69116E+01	0.00000E+00	0.39300E+02	0.80000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.69791E+01	0.00000E+00	0.38800E+02	0.19618E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.71673E+01	0.00000E+00	0.38800E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.74218E+01	0.00000E+00	0.39900E+02	0.15000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.76213E+01	0.00000E+00	0.38550E+02	0.18941E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.76213E+01	0.00000E+00	0.38590E+02	0.19552E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.78755E+01	0.00000E+00	0.38400E+02	0.60000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.82136E+01	0.00000E+00	0.38460E+02	0.16176E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.82136E+01	0.00000E+00	0.38490E+02	0.19520E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.87660E+01	0.00000E+00	0.38850E+02	0.18996E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.87660E+01	0.00000E+00	0.38500E+02	0.19523E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.90296E+01	0.00000E+00	0.38420E+02	0.90000E-01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.92857E+01	0.00000E+00	0.38450E+02	0.19508E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.97777E+01	0.00000E+00	0.38200E+02	0.16077E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.97777E+01	0.00000E+00	0.38140E+02	0.20314E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.97777E+01	0.00000E+00	0.38420E+02	0.18917E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.97777E+01	0.00000E+00	0.37740E+02	0.11800E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.97777E+01	0.00000E+00	0.38460E+02	0.19511E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.99866E+01	0.00000E+00	0.37870E+02	0.12000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.10246E+02	0.00000E+00	0.38430E+02	0.19501E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.10694E+02	0.00000E+00	0.38440E+02	0.19504E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.11124E+02	0.00000E+00	0.38650E+02	0.21411E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.11457E+02	0.00000E+00	0.36680E+02	0.53000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.11538E+02	0.00000E+00	0.38280E+02	0.15826E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.11779E+02	0.00000E+00	0.37600E+02	0.11159E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.13626E+02	0.00000E+00	0.37600E+02	0.11159E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.13763E+02	0.00000E+00	0.38700E+02	0.17430E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.13763E+02	0.00000E+00	0.38460E+02	0.15896E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.13763E+02	0.00000E+00	0.38390E+02	0.20111E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.13899E+02	0.00000E+00	0.38900E+02	0.80000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.15065E+02	0.00000E+00	0.38580E+02	0.15942E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.15189E+02	0.00000E+00	0.37000E+02	0.11154E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.16662E+02	0.00000E+00	0.37600E+02	0.11159E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.16662E+02	0.00000E+00	0.38470E+02	0.58000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.16830E+02	0.00000E+00	0.38690E+02	0.15985E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.16830E+02	0.00000E+00	0.38620E+02	0.20221E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.17910E+02	0.00000E+00	0.38830E+02	0.16039E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.18015E+02	0.00000E+00	0.37400E+02	0.11158E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.18170E+02	0.00000E+00	0.39600E+02	0.16191E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.19224E+02	0.00000E+00	0.38500E+02	0.12153E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.19418E+02	0.00000E+00	0.38980E+02	0.16097E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.19418E+02	0.00000E+00	0.38900E+02	0.20354E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.19658E+02	0.00000E+00	0.39000E+02	0.10000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.21263E+02	0.00000E+00	0.39240E+02	0.16198E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.22961E+02	0.00000E+00	0.39420E+02	0.16267E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23500E+02	0.00000E+00	0.39650E+02	0.23386E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23500E+02	0.00000E+00	0.39400E+02	0.30000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23500E+02	0.00000E+00	0.39130E+02	0.39689E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23500E+02	0.00000E+00	0.38800E+02	0.25000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23500E+02	0.00000E+00	0.38900E+02	0.70000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23600E+02	0.00000E+00	0.38700E+02	0.70000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23764E+02	0.00000E+00	0.39210E+02	0.92000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23764E+02	0.00000E+00	0.40680E+02	0.55000E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.23882E+02	0.00000E+00	0.39000E+02	0.10000E+01	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.24156E+02	0.00000E+00	0.39590E+02	0.16935E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.25294E+02	0.00000E+00	0.39690E+02	0.17351E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
0.26383E+02	0.00000E+00	0.39770E+02	0.17002E+00	0.00000E+00	0.00000E+00	PP_TOTAL.DAT
