0.0339		160.8		0		15.069
0.0354		150.7		0		14.141
0.0369		149.1		0		14.002
0.0384		147		0		13.821
0.04		141.5		0		13.319
0.0417		137.5		0		12.975
0.0435		130.3		0		12.297
0.0453		130.3		0		12.297
0.0472		124.1		0		11.766
0.0491		119.6		0		11.35
0.0511		110.6		0		10.551
0.0532		118.2		0		11.231
0.0553		112.2		0		10.687
0.0575		101.7		0		9.7297
0.0597		102.5		0		9.7975
0.062		95.8		0		9.1967
0.0643		96.6		0		9.2642
0.0667		93		0		8.9609
0.0692		90.1		0		8.6814
0.0718		81.3		0		7.9081
0.0744		77.8		0		7.5788
0.0771		77.7		0		7.5705
0.0799		74.7		0		7.2828
0.0827		71.5		0		7.0178
0.103		51.7		0		4.9538
0.114		44.8		0		4.2068
0.126		34.7		0		3.2792
0.139		27.4		0		2.615
0.152		22.61		0		2.1757
0.167		18.21		0		1.7523
0.182		13.87		0		1.3601
0.197		10.91		0		1.0929
0.213		7.92		0		0.80311
0.23		6.31		0		0.5928
0.247		4.96		0		0.46784
0.265		3.58		0		0.34382
0.284		2.68		0		0.26111
0.303		1.891		0		0.19159
0.323		1.399		0		0.14655
0.343		0.994		0		0.12549
0.365		0.671		0		0.094742
0.387		0.51		0		0.086231
0.409		0.427		0		0.077239
0.433		0.254		0		0.056803
0.456		0.169		0		0.044669
0.481		0.106		0		0.034351
0.506		0.068		0		0.027685
0.531		0.047		0		0.022403
0.558		0.021		0		0.015119
0.585		0.0101		0		0.0072572
0.627		0.011		0		0.011044
0.035		297.4		0		52.719
0.045		162.9		0		12.025
0.055		145.8		0		7.0349
0.065		100.8		0		4.2278
0.075		89.9		0		3.5265
0.085		81.3		0		2.9261
0.095		62.8		0		2.2206
0.105		57.7		0		2.0191
0.115		48.2		0		1.7157
0.125		41.4		0		1.6123
0.135		34.6		0		1.4098
0.145		28.3		0		1.3071
0.155		23.8		0		1.2054
0.165		21.8		0		1.2046
0.175		18.9		0		1.1037
0.185		14.5		0		1.0024
0.195		11.7		0		0.90175
0.205		11.4		0		1.0015
0.215		8.3		0		0.90088
0.225		7.3		0		0.90068
0.235		5.8		0		0.90043
0.245		3.8		0		0.90018
0.255		2.4		0		0.80008
0.265		2.5		0		1.0001
0.275		2.5		0		1.4001
0.26		4.73		0		1.9109
0.3		2.14		0		0.072
0.34		1.06		0		0.037
0.38		0.564		0		0.022
0.42		0.298		0		0.014
0.46		0.142		0		0.0083
0.5		0.0746		0		0.0051
0.54		0.0381		0		0.0036
0.58		0.022		0		0.003
0.64		0.0104		0		0.0013
0.72		0.0119		0		0.0017
0.8		0.00928		0		0.0015
0.88		0.0112		0		0.0017
0.96		0.00811		0		0.0015
1.04		0.00577		0		0.0013
1.12		0.00573		0		0.0013
1.2		0.00284		0		0.0017
