0.0052		8.3997e+20		0		3.658e+19
0.0053		8.4057e+20		0		3.6594e+19
0.0055		8.7257e+20		0		3.732e+19
0.0057		8.1416e+20		0		3.5983e+19
0.0059		8.2052e+20		0		3.6129e+19
0.0061		8.2812e+20		0		3.6304e+19
0.0063		8.4609e+20		0		3.6715e+19
0.0065		7.8536e+20		0		3.5305e+19
0.0067		7.9447e+20		0		3.5518e+19
0.0068		7.7998e+20		0		3.5176e+19
0.007		7.8135e+20		0		3.5208e+19
0.0072		7.7443e+20		0		3.5042e+19
0.0074		7.0274e+20		0		3.3306e+19
0.0076		7.8505e+20		0		3.5293e+19
0.0078		7.472e+20		0		3.439e+19
0.008		7.6915e+20		0		3.4915e+19
0.0082		7.398e+20		0		3.421e+19
0.0084		7.2427e+20		0		3.3832e+19
0.0085		6.9697e+20		0		3.316e+19
0.0087		7.9308e+20		0		3.548e+19
0.0091		7.6566e+20		0		2.1033e+19
0.0097		7.5675e+20		0		2.086e+19
0.0102		7.2448e+20		0		2.0324e+19
0.0108		7.2829e+20		0		2.0373e+19
0.0114		7.0246e+20		0		1.9964e+19
0.0119		6.8199e+20		0		1.964e+19
0.0125		6.9413e+20		0		1.9841e+19
0.013		6.39e+20		0		1.8949e+19
0.0136		6.3453e+20		0		1.8879e+19
0.0143		6.5262e+20		0		1.693e+19
0.015		6.6056e+20		0		1.7053e+19
0.0158		6.3562e+20		0		1.6685e+19
0.0165		6.5153e+20		0		1.6928e+19
0.0173		6.0345e+20		0		1.6205e+19
0.018		6.414e+20		0		1.6782e+19
0.0188		6.2486e+20		0		1.6536e+19
0.0195		6.1012e+20		0		1.6314e+19
0.0203		6.0565e+20		0		1.6246e+19
0.021		5.8658e+20		0		1.5954e+19
0.0218		6.0527e+20		0		1.6241e+19
0.0226		5.7268e+20		0		1.4307e+19
0.0236		5.9117e+20		0		1.4572e+19
0.0245		5.7158e+20		0		1.4287e+19
0.0254		5.6781e+20		0		1.4229e+19
0.0264		5.7112e+20		0		1.4273e+19
0.0273		5.4795e+20		0		1.393e+19
0.0282		5.6793e+20		0		1.4216e+19
0.0292		5.6677e+20		0		1.4192e+19
0.0301		5.2611e+20		0		1.3587e+19
0.0311		5.4559e+20		0		1.3866e+19
0.0321		5.287e+20		0		1.2607e+19
0.0332		5.3533e+20		0		1.2689e+19
0.0343		5.0646e+20		0		1.2271e+19
0.0355		5.1422e+20		0		1.2368e+19
0.0366		4.8438e+20		0		1.193e+19
0.0377		4.8172e+20		0		1.1876e+19
0.0388		4.7831e+20		0		1.1812e+19
0.075		3.4792e+20		0		2.4883e+19
0.085		3.1837e+20		0		2.2812e+19
0.095		2.9122e+20		0		2.0907e+19
0.105		2.678e+20		0		1.9265e+19
0.115		2.4086e+20		0		1.7375e+19
0.125		2.08e+20		0		1.5073e+19
0.135		1.8579e+20		0		1.3513e+19
