0.011		85300		0		4413.2
0.0141		84100		0		1537.3
0.0156		83700		0		8007
0.016		82800		0		3515.6
0.0178		70600		0		1330.3
0.0189		80500		0		1534.2
0.0195		78600		0		1532.6
0.0218		74000		0		1430.9
0.0225		70800		0		1428.4
0.023		67500		0		1327.7
0.0262		67700		0		1132.8
0.0268		69400		0		1231.7
0.0272		69800		0		2316.9
0.0305		66500		0		6405.5
0.031		61900		0		933.44
0.0316		60600		0		1224.2
0.032		68800		0		7005.4
0.0337		64600		0		2911.5
0.0341		68800		0		2118
0.0349		62900		0		1718.5
0.0353		60000		0		2113.7
0.0358		61500		0		2213.7
0.0362		61200		0		836.62
0.0374		57700		0		2909.2
0.0377		57100		0		2013
0.0385		57200		0		1517.3
0.0389		51300		0		1911
0.0411		54200		0		1121.2
0.0418		56800		0		831.64
0.0427		57100		0		1319.9
0.0459		51800		0		2508.6
0.0463		51700		0		1712.5
0.0467		53500		0		2110.9
0.0471		55100		0		926.59
0.0475		49700		0		1315.1
0.048		51000		0		1118.8
0.00574		88100		0		967.55
0.00671		86400		0		952.1
0.00775		84400		0		933.99
0.00887		82800		0		919.56
0.01007		81100		0		904.28
0.01134		79800		0		852.53
0.01269		77900		0		834.77
0.01411		76800		0		824.51
0.0156		75600		0		813.35
0.01718		73600		0		794.79
0.01883		71800		0		778.15
0.02055		70100		0		762.5
0.02235		68400		0		746.9
0.02422		67300		0		736.84
0.02617		65400		0		719.52
0.0282		63000		0		746.26
0.0303		61800		0		736.15
0.03247		59800		0		719.45
0.03473		57800		0		702.91
0.03705		55800		0		633.53
0.03946		55100		0		627.38
0.04193		53500		0		613.37
0.04449		51400		0		595.14
0.04712		50800		0		589.97
0.04982		49100		0		575.4
0.0526		47400		0		560.96
0.05546		46000		0		549.18
0.825		11.2		0		1.5637
0.875		6.16		0		0.85818
0.925		4.76		0		0.9348
0.975		1.93		0		0.32372
1.025		0.916		0		0.17124
1.075		0.587		0		0.10999
1.125		0.397		0		0.077969
1.175		0.132		0		0.022108
1.225		0.0576		0		0.0064399
1.275		0.0396		0		0.0047885
1.325		0.0249		0		0.0032388
1.375		0.0225		0		0.0025156
1.425		0.0291		0		0.0035153
1.475		0.032		0		0.0032946
1.525		0.0421		0		0.0039734
1.575		0.0463		0		0.0043645
1.625		0.0493		0		0.0046476
1.675		0.0558		0		0.0052608
1.725		0.0595		0		0.0056132
1.775		0.0593		0		0.0051004
1.825		0.0598		0		0.0051474
1.875		0.0559		0		0.0048063
1.925		0.0577		0		0.0049644
1.975		0.0558		0		0.0048034
2.05		0.0519		0		0.0040504
2.15		0.0457		0		0.0035677
2.25		0.0361		0		0.0028226
2.35		0.0316		0		0.0024711
2.45		0.0262		0		0.0020447
2.55		0.0228		0		0.0017823
2.65		0.0184		0		0.001434
2.75		0.0161		0		0.0012575
2.85		0.0137		0		0.00107
2.95		0.0104		0		0.00089464
3.05		0.00863		0		0.0007423
3.15		0.00688		0		0.00059217
3.25		0.00566		0		0.00053413
3.35		0.00482		0		0.0003763
3.45		0.00466		0		0.00036427
3.55		0.00355		0		0.00027726
3.65		0.00303		0		0.0002368
3.75		0.00223		0		0.00017432
3.85		0.00191		0		0.00016455
3.95		0.0015		0		0.00012903
4.05		0.00146		0		0.00013791
4.15		0.00117		0		0.00011038
4.25		0.00101		0		0.00010399
4.35		0.000785		0		8.7766e-05
4.45		0.00067		0		7.4908e-05
4.6		0.000518		0		4.8834e-05
4.8		0.000333		0		3.7231e-05
5		0.000275		0		3.3183e-05
5.2		0.000202		0		2.6223e-05
5.4		0.000161		0		2.2397e-05
5.75		8.18e-05		0		9.8858e-06
0.11		21490		0		2329.8
0.13		16390		0		1682.5
0.15		12440		0		1282
0.17		10820		0		1117.6
0.19		8770		0		911.94
0.21		7190		0		751.9
0.23		5820		0		629.54
