0.00503		8.128e+17		0		2.9059e+16
0.00535		8.484e+17		0		1.8327e+16
0.0058		7.841e+17		0		1.8528e+16
0.00613		7.947e+17		0		1.8154e+16
0.00654		8.171e+17		0		1.8863e+16
0.00669		8.121e+17		0		2.7972e+16
0.00672		7.766e+17		0		1.3141e+16
0.00673		7.708e+17		0		2.7047e+16
0.00731		8.1e+17		0		2.2267e+16
0.00736		7.936e+17		0		2.1955e+16
0.00762		7.664e+17		0		1.5314e+16
0.00805		7.777e+17		0		1.9298e+16
0.00847		7.707e+17		0		1.7927e+16
0.00869		7.495e+17		0		2.4955e+16
0.00917		7.653e+17		0		1.4546e+16
0.00975		7.319e+17		0		1.6129e+16
0.01018		7.378e+17		0		1.8371e+16
0.01066		7.194e+17		0		1.6306e+16
0.01095		7.338e+17		0		1.4879e+16
0.01209		7.052e+17		0		1.5705e+16
0.01256		6.938e+17		0		1.6757e+16
0.01292		6.948e+17		0		1.271e+16
0.01309		7.133e+17		0		1.4847e+16
0.01381		6.803e+17		0		1.4316e+16
0.01467		6.373e+17		0		1.3964e+16
0.01519		6.773e+17		0		1.5085e+16
0.01578		6.73e+17		0		1.4305e+16
0.01602		6.366e+17		0		1.2135e+16
0.01613		6.573e+17		0		1.6028e+16
0.01751		6.453e+17		0		1.2916e+16
0.01808		6.315e+17		0		1.4537e+16
0.01851		6.376e+17		0		1.3868e+16
0.0206		6.071e+17		0		1.2569e+16
0.0213		6.284e+17		0		1.3564e+16
0.02241		5.955e+17		0		1.3712e+16
0.02403		5.994e+17		0		1.1788e+16
0.02589		5.654e+17		0		9.7296e+15
0.02836		5.461e+17		0		1.1417e+16
0.02964		5.547e+17		0		1.1912e+16
0.0315		5.263e+17		0		1.0234e+16
0.075		3.0227e+17		0		2.1921e+16
0.085		2.951e+17		0		2.1413e+16
0.095		2.4883e+17		0		1.8175e+16
0.105		2.3595e+17		0		1.7265e+16
0.115		2.1311e+17		0		1.5662e+16
0.125		1.9404e+17		0		1.4321e+16
0.135		1.761e+17		0		1.3059e+16
0.145		1.583e+17		0		1.1808e+16
0.155		1.4882e+17		0		1.1141e+16
0.165		1.3699e+17		0		1.0311e+16
0.175		1.2365e+17		0		9.3705e+15
0.185		1.104e+17		0		8.4388e+15
